time[sec],count, PORT[0]C[mA], PORT[0]V[mV], PORT[1]C[mA], PORT[1]V[mV], PORT[2]C[mA], PORT[2]V[mV], PORT[3]C[mA], PORT[3]V[mV], PORT[4]C[mA], PORT[4]V[mV], PORT[5]C[mA], PORT[5]V[mV], PORT[6]C[mA], PORT[6]V[mV], slope
6.428954,5.850039,-818,19460,0,128,0,112,1111,9072,0,116,0,112,0,112,0.000000
6.440634,5.860039,-839,19456,0,128,0,112,1110,9072,0,112,0,116,0,116,0.000000
6.451349,5.870039,-795,19464,0,128,0,112,1113,9076,0,112,0,116,0,108,0.000000
6.462543,5.880040,-796,19464,0,128,0,108,1114,9072,0,116,0,112,0,116,0.000000
6.474260,5.890040,-851,19460,0,132,0,108,1112,9072,0,112,0,116,0,112,0.000000
6.486458,5.900040,-843,19456,0,128,0,108,1112,9072,0,112,0,116,0,112,0.000000
6.497526,5.910040,-807,19464,0,128,0,108,1113,9072,0,116,0,116,0,112,0.000000
6.508189,5.920041,-841,19460,0,132,0,112,1113,9072,0,116,0,116,0,112,0.000000
6.518646,5.930041,-838,19464,0,124,0,112,1112,9072,0,116,0,116,0,112,0.000000
6.528466,5.940041,-816,19468,0,128,0,108,1112,9072,0,116,0,116,0,116,0.000000
6.538944,5.950041,-824,19456,0,128,0,108,1110,9072,0,112,0,116,0,112,0.000000
6.550066,5.960042,-852,19448,0,128,0,108,1112,9072,0,116,0,116,0,112,0.000000
6.560187,5.970042,-826,19460,0,132,0,108,1112,9072,0,116,0,116,0,112,0.000000
6.570567,5.980042,-820,19464,0,128,0,108,1111,9072,0,112,0,116,0,112,0.000000
6.581836,5.990042,-840,19460,0,128,0,112,1113,9072,0,116,0,116,0,108,0.000000
6.592884,6.000042,-840,19460,0,124,0,108,1111,9072,0,112,0,116,0,112,0.000000
6.603853,6.010043,-809,19464,0,128,0,112,1112,9076,0,112,0,116,0,116,0.000000
6.615836,6.020043,-822,19460,0,128,0,112,1113,9072,0,112,0,116,0,112,0.000000
6.627267,6.030043,-837,19456,0,128,0,112,1133,9072,0,112,0,116,0,112,0.000000
6.638324,6.040043,-809,19460,0,124,0,108,1134,9072,0,112,0,116,0,108,0.000000
6.649760,6.050044,-845,19456,0,124,0,112,1135,9068,0,112,0,116,0,112,0.000000
6.661778,6.060044,-864,19456,0,124,0,108,1134,9072,0,116,0,116,0,112,0.000000
6.672936,6.070044,-815,19464,0,128,0,112,1132,9072,0,116,0,112,0,112,0.000000
6.684095,6.080044,-825,19460,0,124,0,108,1135,9068,0,112,0,116,0,112,0.000000
6.696372,6.090044,-842,19456,0,128,0,112,1131,9072,0,116,0,112,0,112,0.000000
6.707886,6.100045,-855,19456,0,124,0,108,1133,9072,0,112,0,116,0,116,0.000000
6.719016,6.110045,-837,19456,0,124,0,108,1132,9072,0,116,0,116,0,112,0.000000
6.731124,6.120045,-840,19460,0,128,0,108,1132,9068,0,116,0,112,0,112,0.000000
6.742938,6.130045,-851,19452,0,124,0,108,1132,9072,0,112,0,116,0,112,0.000000
6.754256,6.140046,-805,19460,0,128,0,108,1135,9072,0,112,0,116,0,112,0.000000
6.766974,6.150046,-839,19452,0,128,0,112,1133,9072,0,116,0,120,0,112,0.000000
6.778347,6.160046,-852,19452,0,128,0,112,1133,9072,0,116,0,116,0,108,0.000000
6.789638,6.170046,-855,19456,0,124,0,108,1132,9072,0,112,0,116,0,112,0.000000
6.801560,6.180047,-842,19460,0,128,0,108,1132,9068,0,116,0,116,0,112,0.000000
6.813325,6.190047,-845,19456,0,128,0,112,1135,9072,0,116,0,116,0,112,0.000000
6.824366,6.200047,-808,19460,0,128,0,112,1132,9072,0,116,0,116,0,112,0.000000
6.836109,6.210047,-842,19460,0,128,0,108,1131,9072,0,116,0,116,0,116,0.000000
6.848159,6.220047,-848,19452,0,128,0,108,1134,9072,0,116,0,116,0,112,0.000000
6.859287,6.230048,-797,19464,0,128,0,108,1134,9072,0,112,0,116,0,112,0.000000
6.870935,6.240048,-833,19456,0,128,0,112,1132,9072,0,112,0,112,0,116,0.000000
6.882665,6.250048,-834,19452,0,132,0,112,1132,9068,0,112,0,116,0,112,0.000000
6.893283,6.260048,-801,19464,0,124,0,108,1135,9072,0,116,0,116,0,112,0.000000
6.903604,6.270049,-822,19460,0,128,0,112,1132,9072,0,112,0,116,0,116,0.000000
6.914995,6.280049,-860,19456,0,124,0,108,1152,9068,0,112,0,120,0,112,0.000000
6.926289,6.290049,-822,19464,0,124,0,112,1151,9072,0,116,0,116,0,112,0.000000
6.936601,6.300049,-804,19456,0,124,0,108,1153,9068,0,116,0,116,0,112,0.000000
6.947930,6.310050,-836,19460,0,132,0,108,1153,9068,0,112,0,116,0,112,0.000000
6.958490,6.320050,-857,19452,0,128,0,112,1153,9072,0,112,0,116,0,116,0.000000
6.968621,6.330050,-841,19456,0,124,0,108,1153,9072,0,116,0,116,0,112,0.000000
6.979523,6.340050,-842,19460,0,128,0,108,1153,9072,0,116,0,116,0,108,0.000000
6.994011,6.350050,-850,19456,0,128,0,112,1153,9072,0,112,0,116,0,116,0.000000
7.005673,6.360051,-826,19456,0,128,0,112,1153,9072,0,116,0,116,0,112,0.000000
7.017687,6.370051,-850,19460,0,128,0,108,1154,9068,0,112,0,116,0,112,0.000000
7.029386,6.380051,-839,19456,0,128,0,112,1152,9072,0,116,0,116,0,116,0.000000
7.040243,6.390051,-809,19464,0,128,0,112,1153,9072,0,116,0,116,0,112,0.000000
7.052070,6.400052,-843,19460,0,124,0,112,1154,9072,0,116,0,120,0,112,0.000000
7.063721,6.410052,-843,19452,0,124,0,108,1154,9072,0,112,0,116,0,112,0.000000
7.075571,6.420052,-828,19460,0,128,0,108,1155,9072,0,116,0,116,0,112,0.000000
7.087148,6.430052,-831,19464,0,128,0,112,1154,9072,0,116,0,116,0,112,0.000000
7.099589,6.440053,-851,19452,0,124,0,108,1153,9072,0,116,0,116,0,112,0.000000
7.110670,6.450053,-807,19464,0,124,0,112,1153,9068,0,112,0,116,0,112,0.000000
7.126768,6.460053,-831,19460,0,128,0,112,1154,9068,0,112,0,116,0,112,0.000000
7.138277,6.470053,-867,19456,0,124,0,108,1152,9068,0,116,0,116,0,112,0.000000
7.148948,6.480053,-818,19460,0,128,0,112,1154,9068,0,112,0,116,0,116,0.000000
7.160135,6.490054,-840,19456,0,128,0,112,1153,9072,0,112,0,116,0,112,0.000000
7.171744,6.500054,-851,19448,0,132,0,112,1153,9072,0,112,0,116,0,108,0.000000
7.182436,6.510054,-805,19460,0,132,0,112,1154,9072,0,112,0,116,0,112,0.000000
7.193329,6.520054,-831,19460,0,128,0,108,1155,9072,0,116,0,116,0,112,0.000000
7.205067,6.530055,-850,19456,0,128,0,112,1175,9068,0,112,0,116,0,112,0.000000
7.216055,6.540055,-864,19452,0,128,0,112,1176,9068,0,116,0,116,0,112,0.000000
7.226809,6.550055,-820,19456,0,124,0,112,1177,9072,0,112,0,116,0,112,0.000000
7.238400,6.560055,-858,19456,0,124,0,108,1175,9068,0,112,0,116,0,116,0.000000
7.249545,6.570055,-871,19448,0,128,0,112,1176,9072,0,112,0,116,0,112,0.000000
7.260379,6.580056,-852,19456,0,128,0,108,1176,9068,0,112,0,116,0,112,0.000000
7.271946,6.590056,-848,19452,0,128,0,108,1176,9068,0,112,0,116,0,112,0.000000
7.283335,6.600056,-878,19452,0,128,0,108,1175,9068,0,112,0,112,0,108,0.000000
7.294019,6.610056,-817,19460,0,124,0,108,1175,9068,0,112,0,116,0,112,0.000000
7.305168,6.620057,-846,19452,0,124,0,112,1177,9068,0,112,0,116,0,112,0.000000
7.316678,6.630057,-862,19452,0,128,0,108,1175,9068,0,112,0,116,0,112,0.000000
7.327317,6.640057,-848,19456,0,128,0,112,1176,9076,0,116,0,116,0,112,0.000000
7.338131,6.650057,-821,19456,0,132,0,108,1175,9068,0,112,0,116,0,116,0.000000
7.349890,6.660058,-845,19452,0,128,0,108,1175,9068,0,112,0,116,0,116,0.000000
7.360853,6.670058,-876,19452,0,124,0,108,1175,9068,0,112,0,116,0,112,0.000000
7.371557,6.680058,-848,19456,0,128,0,108,1175,9072,0,116,0,116,0,112,0.000000
7.383284,6.690058,-856,19460,0,124,0,112,1177,9072,0,116,0,116,0,112,0.000000
7.394498,6.700058,-850,19456,0,128,0,108,1175,9068,0,112,0,116,0,112,0.000000
7.405134,6.710059,-847,19456,0,128,0,112,1176,9072,0,116,0,120,0,112,0.000000
7.416285,6.720059,-861,19456,0,124,0,108,1175,9072,0,112,0,116,0,112,0.000000
7.427922,6.730059,-882,19448,0,128,0,108,1175,9072,0,116,0,116,0,112,0.000000
7.438606,6.740059,-837,19460,0,128,0,112,1173,9068,0,116,0,116,0,112,0.000000
7.449385,6.750060,-848,19452,0,132,0,108,1175,9068,0,112,0,120,0,112,0.000000
7.460931,6.760060,-855,19456,0,128,0,108,1176,9072,0,116,0,116,0,116,0.000000
7.472344,6.770060,-856,19452,0,128,0,112,1175,9068,0,112,0,116,0,112,0.000000
7.483032,6.780060,-855,19452,0,128,0,108,1177,9068,0,112,0,116,0,112,0.000000
7.494430,6.790061,-849,19452,0,128,0,104,1195,9068,0,112,0,120,0,112,0.000000
7.505937,6.800061,-873,19444,0,128,0,112,1195,9072,0,112,0,116,0,116,0.000000
7.516566,6.810061,-853,19452,0,124,0,108,1198,9072,0,112,0,116,0,108,0.000000
7.527465,6.820061,-867,19452,0,128,0,108,1197,9068,0,116,0,116,0,112,0.000000
7.539193,6.830061,-862,19448,0,128,0,108,1197,9072,0,112,0,116,0,116,0.000000
7.549882,6.840062,-831,19456,0,128,0,112,1195,9068,0,112,0,116,0,112,0.000000
7.560633,6.850062,-832,19456,0,128,0,112,1197,9068,0,116,0,116,0,112,0.000000
7.572210,6.860062,-861,19452,0,124,0,108,1198,9068,0,116,0,116,0,112,0.000000
7.583317,6.870062,-891,19452,0,124,0,108,1198,9072,0,116,0,112,0,112,0.000000
7.595619,6.880063,-847,19456,0,132,0,108,1198,9068,0,112,0,116,0,112,0.000000
7.607194,6.890063,-882,19452,0,124,0,112,1200,9068,0,112,0,116,0,112,0.000000
7.618359,6.900063,-892,19448,0,128,0,108,1197,9068,0,112,0,116,0,116,0.000000
7.629007,6.910063,-834,19452,0,128,0,108,1197,9068,0,116,0,120,0,112,0.000000
7.640313,6.920063,-866,19448,0,128,0,108,1197,9068,0,112,0,120,0,108,0.000000
7.651922,6.930064,-878,19444,0,128,0,108,1201,9068,0,112,0,116,0,112,0.000000
7.662660,6.940064,-839,19456,0,132,0,112,1200,9068,0,116,0,116,0,112,0.000000
7.674157,6.950064,-884,19452,0,128,0,112,1198,9072,0,116,0,116,0,112,0.000000
7.687093,6.960064,-886,19448,0,128,0,108,1199,9068,0,116,0,116,0,112,0.000000
7.697383,6.970065,-911,19448,0,128,0,108,1198,9068,0,116,0,116,0,112,0.000000
7.707348,6.980065,-843,19456,0,128,0,108,1200,9072,0,112,0,116,0,112,0.000000
7.718167,6.990065,-878,19452,0,128,0,108,1200,9068,0,112,0,116,0,112,0.000000
7.728521,7.000065,-873,19448,0,124,0,108,1200,9072,0,116,0,116,0,112,0.000000
7.738312,7.010066,-862,19456,0,124,0,108,1199,9068,0,112,0,120,0,112,0.000000
7.748699,7.020066,-858,19448,0,128,0,108,1199,9068,0,112,0,116,0,116,0.000000
7.759302,7.030066,-871,19448,0,128,0,108,1200,9072,0,116,0,116,0,112,0.000000
7.769095,7.040066,-832,19460,0,128,0,108,1196,9068,0,112,0,116,0,112,0.000000
7.779001,7.050066,-841,19456,0,128,0,112,1197,9068,0,112,0,116,0,112,0.000000
7.792475,7.060067,-893,19448,0,128,0,108,1223,9068,0,112,0,116,0,112,0.000000
7.803533,7.070067,-848,19448,0,128,0,112,1221,9072,0,112,0,116,0,116,0.000000
7.814339,7.080067,-841,19456,0,124,0,108,1217,9068,0,112,0,116,0,112,0.000000
7.825949,7.090067,-876,19448,0,128,0,112,1218,9068,0,116,0,116,0,112,0.000000
7.837148,7.100068,-894,19448,0,128,0,108,1222,9068,0,112,0,112,0,112,0.000000
7.847860,7.110068,-842,19456,0,124,0,108,1221,9068,0,112,0,112,0,112,0.000000
7.859128,7.120068,-869,19448,0,128,0,108,1220,9072,0,112,0,116,0,116,0.000000
7.870763,7.130068,-882,19448,0,128,0,108,1218,9068,0,112,0,120,0,112,0.000000
7.881406,7.140069,-844,19460,0,128,0,112,1219,9068,0,116,0,116,0,112,0.000000
7.892294,7.150069,-870,19452,0,124,0,112,1220,9068,0,116,0,116,0,108,0.000000
7.904010,7.160069,-908,19444,0,128,0,108,1221,9068,0,112,0,116,0,112,0.000000
7.915004,7.170069,-918,19444,0,128,0,112,1222,9068,0,116,0,120,0,116,0.000000
7.925889,7.180069,-850,19456,0,128,0,108,1222,9068,0,116,0,116,0,112,0.000000
7.937517,7.190070,-874,19452,0,128,0,112,1219,9068,0,112,0,116,0,112,0.000000
7.948816,7.200070,-900,19448,0,128,0,108,1221,9068,0,112,0,116,0,112,0.000000
7.959643,7.210070,-873,19452,0,128,0,108,1220,9072,0,112,0,116,0,108,0.000000
7.971015,7.220070,-878,19452,0,128,0,112,1222,9068,0,112,0,116,0,112,0.000000
7.982607,7.230071,-905,19452,0,128,0,108,1218,9072,0,112,0,116,0,112,0.000000
7.993456,7.240071,-901,19444,0,128,0,108,1219,9068,0,112,0,116,0,108,0.000000
8.003516,7.250071,-891,19444,0,128,0,112,1218,9072,0,116,0,116,0,112,0.000000
8.014281,7.260071,-884,19448,0,132,0,112,1220,9068,0,116,0,116,0,108,0.000000
8.024219,7.270072,-882,19440,0,128,0,112,1218,9068,0,112,0,116,0,112,0.000000
8.034233,7.280072,-883,19452,0,128,0,108,1218,9068,0,116,0,116,0,112,0.000000
8.044791,7.290072,-880,19448,0,128,0,112,1220,9068,0,112,0,116,0,116,0.000000
8.055481,7.300072,-912,19448,0,128,0,108,1220,9068,0,112,0,116,0,112,0.000000
8.065262,7.310072,-864,19452,0,132,0,112,1220,9068,0,116,0,116,0,112,0.000000
8.075182,7.320073,-874,19452,0,124,0,112,1241,9068,0,112,0,116,0,112,0.000000
8.085932,7.330073,-893,19448,0,124,0,108,1240,9068,0,112,0,112,0,116,0.000000
8.096926,7.340073,-912,19444,0,128,0,112,1240,9064,0,112,0,112,0,108,0.000000
8.107619,7.350073,-889,19456,0,124,0,108,1241,9068,0,116,0,116,0,112,0.000000
8.120494,7.360074,-889,19448,0,128,0,112,1241,9068,0,112,0,116,0,112,0.000000
8.131923,7.370074,-904,19448,0,132,0,108,1242,9068,0,116,0,116,0,116,0.000000
8.142579,7.380074,-867,19456,0,128,0,108,1241,9068,0,112,0,116,0,116,0.000000
8.153777,7.390074,-885,19452,0,128,0,112,1240,9072,0,112,0,116,0,112,0.000000
8.165420,7.400074,-906,19448,0,124,0,108,1242,9072,0,112,0,116,0,112,0.000000
8.179201,7.410075,-890,19456,0,124,0,112,1243,9068,0,116,0,116,0,116,0.000000
8.190270,7.420075,-892,19448,0,128,0,108,1242,9068,0,116,0,116,0,112,0.000000
8.202225,7.430075,-915,19448,0,128,0,108,1241,9068,0,116,0,116,0,112,0.000000
8.213623,7.440075,-895,19448,0,128,0,112,1242,9072,0,116,0,116,0,112,0.000000
8.224877,7.450076,-862,19448,0,124,0,112,1242,9068,0,112,0,116,0,112,0.000000
8.236809,7.460076,-899,19456,0,128,0,108,1243,9068,0,116,0,116,0,112,0.000000
8.248369,7.470076,-906,19448,0,124,0,112,1239,9068,0,112,0,116,0,112,0.000000
8.259656,7.480076,-864,19452,0,132,0,112,1240,9068,0,112,0,116,0,112,0.000000
8.271828,7.490077,-903,19448,0,128,0,108,1240,9068,0,112,0,116,0,112,0.000000
8.283568,7.500077,-901,19444,0,128,0,108,1242,9068,0,116,0,112,0,112,0.000000
8.295146,7.510077,-871,19452,0,128,0,108,1240,9068,0,112,0,116,0,116,0.000000
8.306339,7.520077,-891,19448,0,128,0,108,1240,9068,0,116,0,116,0,108,0.000000
8.317059,7.530077,-896,19444,0,128,0,108,1240,9068,0,116,0,116,0,112,0.000000
8.327207,7.540078,-865,19448,0,124,0,108,1238,9068,0,116,0,116,0,112,0.000000
8.338011,7.550078,-900,19448,0,124,0,112,1239,9068,0,112,0,120,0,116,0.000000
8.349094,7.560078,-903,19440,0,128,0,108,1240,9068,0,112,0,116,0,112,0.000000
8.359164,7.570078,-865,19452,0,128,0,108,1241,9068,0,116,0,116,0,112,0.000000
8.369436,7.580079,-905,19448,0,128,0,108,1263,9068,0,112,0,116,0,112,0.000000
8.380747,7.590079,-921,19444,0,128,0,112,1262,9068,0,112,0,112,0,112,0.000000
8.391427,7.600079,-927,19440,0,124,0,112,1264,9068,0,116,0,116,0,112,0.000000
8.402723,7.610079,-894,19444,0,128,0,108,1260,9068,0,116,0,116,0,108,0.000000
8.414955,7.620080,-924,19444,0,128,0,108,1262,9068,0,116,0,116,0,116,0.000000
8.426374,7.630080,-903,19448,0,128,0,108,1262,9068,0,116,0,116,0,112,0.000000
8.437023,7.640080,-900,19452,0,124,0,112,1262,9068,0,116,0,116,0,112,0.000000
8.448321,7.650080,-912,19448,0,124,0,108,1263,9068,0,112,0,112,0,116,0.000000
8.460406,7.660080,-911,19448,0,128,0,108,1260,9068,0,116,0,116,0,112,0.000000
8.471465,7.670081,-873,19452,0,128,0,112,1260,9068,0,112,0,116,0,112,0.000000
8.483642,7.680081,-913,19444,0,128,0,108,1262,9068,0,112,0,116,0,112,0.000000
8.495816,7.690081,-906,19444,0,124,0,108,1263,9068,0,116,0,116,0,112,0.000000
8.506509,7.700081,-900,19448,0,128,0,112,1263,9068,0,116,0,116,0,112,0.000000
8.517395,7.710082,-925,19448,0,124,0,108,1262,9068,0,112,0,116,0,112,0.000000
8.529151,7.720082,-905,19448,0,128,0,108,1262,9064,0,116,0,112,0,112,0.000000
8.540169,7.730082,-929,19440,0,128,0,112,1261,9064,0,112,0,120,0,116,0.000000
8.550907,7.740082,-902,19448,0,128,0,108,1262,9068,0,112,0,120,0,112,0.000000
8.562504,7.750082,-900,19452,0,128,0,108,1263,9064,0,116,0,116,0,112,0.000000
8.573798,7.760083,-911,19444,0,128,0,112,1261,9068,0,112,0,116,0,112,0.000000
8.584476,7.770083,-901,19452,0,128,0,108,1262,9068,0,112,0,120,0,112,0.000000
8.595742,7.780083,-903,19452,0,124,0,108,1262,9064,0,112,0,116,0,112,0.000000
8.607298,7.790083,-942,19440,0,128,0,108,1262,9064,0,116,0,116,0,116,0.000000
8.617940,7.800084,-895,19456,0,128,0,108,1263,9068,0,112,0,112,0,112,0.000000
8.628847,7.810084,-911,19448,0,128,0,108,1261,9068,0,112,0,116,0,112,0.000000
8.640640,7.820084,-905,19448,0,128,0,108,1263,9064,0,112,0,116,0,112,0.000000
8.651377,7.830084,-874,19448,0,128,0,108,1281,9064,0,116,0,116,0,116,0.000000
8.662074,7.840085,-890,19448,0,128,0,112,1282,9064,0,112,0,116,0,112,0.000000
8.672903,7.850085,-918,19448,0,128,0,108,1283,9068,0,116,0,116,0,116,0.000000
8.684566,7.860085,-911,19444,0,128,0,108,1282,9068,0,116,0,112,0,112,0.000000
8.695778,7.870085,-913,19444,0,128,0,108,1283,9068,0,112,0,116,0,112,0.000000
8.706433,7.880085,-906,19448,0,124,0,112,1283,9064,0,112,0,116,0,108,0.000000
8.717617,7.890086,-922,19448,0,124,0,108,1283,9064,0,112,0,116,0,112,0.000000
8.729200,7.900086,-936,19440,0,128,0,112,1281,9068,0,112,0,116,0,116,0.000000
8.739842,7.910086,-885,19452,0,128,0,108,1283,9068,0,112,0,112,0,112,0.000000
8.750676,7.920086,-910,19452,0,132,0,112,1282,9068,0,116,0,116,0,112,0.000000
8.763336,7.930087,-938,19440,0,128,0,112,1283,9068,0,112,0,116,0,112,0.000000
8.775356,7.940087,-894,19452,0,128,0,108,1282,9068,0,112,0,116,0,112,0.000000
8.787102,7.950087,-910,19452,0,128,0,108,1282,9068,0,116,0,116,0,108,0.000000
8.798853,7.960087,-913,19440,0,128,0,108,1281,9064,0,112,0,116,0,116,0.000000
8.809718,7.970088,-938,19436,0,128,0,112,1281,9064,0,116,0,116,0,112,0.000000
8.820466,7.980088,-913,19448,0,128,0,108,1281,9068,0,112,0,116,0,112,0.000000
8.832491,7.990088,-912,19444,0,128,0,108,1281,9068,0,116,0,116,0,116,0.000000
8.844155,8.000088,-960,19440,0,128,0,112,1282,9064,0,112,0,116,0,112,0.000000
8.855091,8.010088,-926,19440,0,128,0,108,1282,9068,0,112,0,116,0,112,0.000000
8.866717,8.020088,-908,19448,0,128,0,112,1283,9068,0,116,0,116,0,112,0.000000
8.878195,8.030088,-921,19440,0,132,0,108,1283,9064,0,112,0,116,0,112,0.000000
8.889072,8.040089,-912,19448,0,128,0,108,1282,9068,0,112,0,116,0,116,0.000000
8.900159,8.050089,-907,19448,0,128,0,112,1284,9068,0,116,0,116,0,112,0.000000
8.912146,8.060089,-939,19440,0,128,0,112,1282,9064,0,112,0,116,0,116,0.000000
8.923009,8.070089,-914,19444,0,128,0,108,1283,9068,0,112,0,120,0,112,0.000000
8.934150,8.080090,-920,19440,0,128,0,108,1281,9068,0,116,0,116,0,112,0.000000
8.945810,8.090090,-921,19448,0,128,0,108,1304,9068,0,112,0,116,0,112,0.000000
8.956933,8.100090,-938,19440,0,124,0,112,1304,9064,0,116,0,116,0,112,0.000000
8.967656,8.110090,-915,19440,0,124,0,112,1306,9064,0,112,0,116,0,112,0.000000
8.978703,8.120090,-937,19444,0,128,0,108,1304,9064,0,112,0,116,0,108,0.000000
8.992965,8.130091,-939,19444,0,128,0,112,1306,9064,0,112,0,116,0,112,0.000000
9.002929,8.140091,-928,19440,0,128,0,108,1304,9068,0,112,0,120,0,112,0.000000
9.013191,8.150091,-926,19440,0,128,0,108,1304,9064,0,112,0,116,0,112,0.000000
9.024043,8.160091,-930,19440,0,128,0,112,1304,9068,0,116,0,112,0,112,0.000000
9.033949,8.170092,-901,19448,0,128,0,108,1306,9064,0,116,0,116,0,112,0.000000
9.043890,8.180092,-933,19444,0,132,0,112,1305,9068,0,112,0,116,0,116,0.000000
9.054569,8.190092,-929,19440,0,128,0,112,1307,9068,0,116,0,116,0,112,0.000000
9.065019,8.200092,-937,19440,0,128,0,108,1304,9060,0,116,0,112,0,112,0.000000
9.074833,8.210093,-898,19448,0,128,0,112,1307,9068,0,116,0,116,0,116,0.000000
9.084969,8.220093,-932,19440,0,124,0,112,1308,9064,0,112,0,116,0,108,0.000000
9.096471,8.230093,-929,19440,0,128,0,112,1304,9064,0,116,0,116,0,112,0.000000
9.107187,8.240093,-897,19444,0,128,0,108,1305,9064,0,112,0,116,0,112,0.000000
9.118018,8.250093,-896,19448,0,128,0,108,1304,9068,0,112,0,116,0,112,0.000000
9.129896,8.260094,-946,19436,0,128,0,112,1308,9064,0,112,0,116,0,112,0.000000
9.141084,8.270094,-934,19436,0,128,0,108,1304,9068,0,112,0,116,0,112,0.000000
9.151870,8.280094,-960,19436,0,128,0,112,1305,9068,0,112,0,116,0,112,0.000000
9.163048,8.290094,-931,19440,0,128,0,108,1305,9064,0,112,0,120,0,116,0.000000
9.174804,8.300095,-968,19432,0,128,0,108,1304,9064,0,112,0,116,0,112,0.000000
9.185454,8.310095,-924,19444,0,128,0,108,1308,9064,0,112,0,116,0,108,0.000000
9.196580,8.320095,-935,19440,0,128,0,108,1307,9064,0,112,0,116,0,112,0.000000
9.208136,8.330095,-943,19440,0,128,0,112,1305,9068,0,112,0,112,0,112,0.000000
9.219221,8.340096,-946,19440,0,124,0,112,1305,9068,0,116,0,116,0,112,0.000000
9.230162,8.350096,-928,19444,0,128,0,108,1330,9064,0,112,0,116,0,112,0.000000
9.242162,8.360096,-944,19440,0,128,0,108,1327,9064,0,116,0,116,0,112,0.000000
9.253801,8.370096,-952,19440,0,128,0,108,1328,9068,0,112,0,116,0,108,0.000000
9.264757,8.380096,-982,19444,0,128,0,112,1327,9064,0,116,0,116,0,112,0.000000
9.276941,8.390097,-940,19436,0,128,0,108,1325,9068,0,116,0,112,0,112,0.000000
9.288133,8.400097,-1011,19428,0,128,0,112,1328,9064,0,116,0,116,0,112,0.000000
9.298855,8.410097,-918,19444,0,128,0,108,1328,9068,0,112,0,116,0,112,0.000000
9.310213,8.420097,-941,19440,0,128,0,108,1329,9064,0,112,0,116,0,108,0.000000
9.321716,8.430098,-952,19436,0,132,0,112,1324,9064,0,116,0,116,0,112,0.000000
9.332363,8.440098,-924,19436,0,128,0,112,1327,9064,0,116,0,116,0,112,0.000000
9.343370,8.450098,-948,19432,0,124,0,112,1325,9064,0,112,0,116,0,112,0.000000
9.355370,8.460098,-962,19432,0,128,0,112,1326,9064,0,112,0,116,0,112,0.000000
9.366633,8.470098,-941,19432,0,124,0,112,1328,9064,0,116,0,112,0,108,0.000000
9.377946,8.480099,-916,19436,0,132,0,108,1325,9064,0,112,0,116,0,112,0.000000
9.389992,8.490099,-956,19440,0,128,0,112,1327,9064,0,112,0,116,0,112,0.000000
9.400988,8.500099,-961,19424,0,128,0,108,1327,9064,0,112,0,116,0,112,0.000000
9.411205,8.510099,-932,19436,0,128,0,112,1325,9068,0,112,0,116,0,112,0.000000
9.423617,8.520100,-937,19440,0,128,0,108,1327,9064,0,112,0,116,0,112,0.000000
9.435760,8.530100,-954,19436,0,128,0,108,1326,9064,0,112,0,112,0,112,0.000000
9.445936,8.540100,-922,19440,0,124,0,108,1328,9064,0,112,0,116,0,112,0.000000
9.457166,8.550100,-942,19440,0,128,0,108,1326,9068,0,112,0,116,0,112,0.000000
9.467825,8.560101,-974,19432,0,128,0,108,1324,9064,0,112,0,116,0,112,0.000000
9.478003,8.570101,-937,19436,0,128,0,108,1325,9064,0,112,0,116,0,112,0.000000
9.488602,8.580101,-944,19432,0,124,0,108,1326,9064,0,112,0,120,0,108,0.000000
9.500223,8.590101,-968,19432,0,128,0,116,1329,9064,0,112,0,116,0,116,0.000000
9.510939,8.600101,-922,19440,0,128,0,108,1326,9064,0,116,0,116,0,116,0.000000
9.522942,8.610102,-933,19436,0,128,0,112,1349,9064,0,112,0,112,0,112,0.000000
9.534680,8.620102,-953,19432,0,128,0,112,1348,9064,0,112,0,116,0,112,0.000000
9.545697,8.630102,-956,19432,0,132,0,108,1349,9064,0,112,0,116,0,112,0.000000
9.556442,8.640102,-945,19440,0,128,0,112,1350,9064,0,116,0,116,0,108,0.000000
9.568964,8.650103,-987,19440,0,124,0,112,1348,9064,0,112,0,116,0,112,0.000000
9.580156,8.660103,-965,19440,0,128,0,108,1348,9064,0,108,0,112,0,116,0.000000
9.590848,8.670103,-976,19440,0,128,0,112,1347,9064,0,116,0,116,0,112,0.000000
9.600384,8.680103,-939,19444,0,124,0,108,1348,9064,0,112,0,120,0,112,0.000000
9.609386,8.690104,-999,19432,0,124,0,112,1346,9068,0,112,0,116,0,116,0.000000
9.617231,8.700104,-946,19452,0,128,0,108,1347,9064,0,116,0,116,0,112,0.000000
9.625203,8.710104,-931,19440,0,128,0,112,1347,9064,0,112,0,116,0,112,0.000000
9.633452,8.720104,-998,19432,0,128,0,108,1346,9064,0,112,0,116,0,112,0.000000
9.642207,8.730104,-947,19440,0,128,0,112,1346,9064,0,116,0,112,0,112,0.000000
9.650515,8.740105,-991,19436,0,128,0,108,1346,9064,0,116,0,116,0,112,0.000000
9.658356,8.750105,-942,19448,0,128,0,108,1348,9064,0,112,0,116,0,112,0.000000
9.666274,8.760105,-935,19440,0,128,0,108,1347,9064,0,112,0,116,0,112,0.000000
9.675003,8.770105,-953,19436,0,128,0,108,1345,9064,0,112,0,116,0,112,0.000000
9.683587,8.780106,-979,19436,0,132,0,108,1347,9064,0,116,0,116,0,112,0.000000
